"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"tiles","tiles","a","[Lcom/mojang/minecraft/level/tile/Tile;","[Lcom/mojang/minecraft/a/a/b;","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"water","water","g","Lcom/mojang/minecraft/level/tile/Tile;","Lcom/mojang/minecraft/a/a/b;","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"lava","lava","i","Lcom/mojang/minecraft/level/tile/Tile;","Lcom/mojang/minecraft/a/a/b;","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"rock","rock","c","Lcom/mojang/minecraft/level/tile/Tile;","Lcom/mojang/minecraft/a/a/b;","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"id","id","l","I","I","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"dirt","dirt","e","Lcom/mojang/minecraft/level/tile/Tile;","Lcom/mojang/minecraft/a/a/b;","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"x1","x1","p","F","F","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"z1","z1","r","F","F","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"y0","y0","n","F","F","Tile","com/mojang/minecraft/a/a/b","com/mojang/minecraft/level/tile","0"
"idMap","idMap","a","Ljava/util/HashMap;","Ljava/util/HashMap;","Textures","com/mojang/minecraft/b/a","com/mojang/minecraft/renderer","0"
"thread","thread","b","Ljava/lang/Thread;","Ljava/lang/Thread;","MinecraftApplet","com/mojang/minecraft/MinecraftApplet","com/mojang/minecraft","0"
"canvas","canvas","c","Ljava/awt/Canvas;","Ljava/awt/Canvas;","MinecraftApplet","com/mojang/minecraft/MinecraftApplet","com/mojang/minecraft","0"
"minecraft","minecraft","a","Lcom/mojang/minecraft/Minecraft;","Lcom/mojang/minecraft/c;","MinecraftApplet","com/mojang/minecraft/MinecraftApplet","com/mojang/minecraft","0"
"thePlayer","thePlayer","a","Lcom/mojang/minecraft/Player;","Lcom/mojang/minecraft/d;","DirtyChunkSorter","com/mojang/minecraft/a/b","com/mojang/minecraft/level","0"
"levels","levels","b","I","I","NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"flag","flag","d","Z","Z","NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"fuzz","fuzz","c","I","I","NoiseMap","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"model","model","g","[F","[F","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"projection","projection","f","[F","[F","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"m_Frustum","m_Frustum","a","[[F","[[F","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"frustum","frustum","b","Lcom/mojang/minecraft/renderer/Frustum;","Lcom/mojang/minecraft/b/c;","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"projectionBuffer","projectionBuffer","c","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"clipBuffer","clipBuffer","e","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"clip","clip","h","[F","[F","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"modelBuffer","modelBuffer","d","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"u","u","b","F","F","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"tex","tex","a","I","I","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"zzd","zzd","w","F","F","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"lifetime","lifetime","y","I","I","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"yyd","yyd","v","F","F","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"age","age","x","I","I","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"xxd","xxd","u","F","F","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"size","size","d","F","F","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"v","v","c","F","F","Particle","com/mojang/minecraft/c/b","com/mojang/minecraft/particle","0"
"width","width","a","I","I","LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"random","random","d","Ljava/util/Random;","Ljava/util/Random;","LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"depth","depth","c","I","I","LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"height","height","b","I","I","LevelGen","com/mojang/minecraft/a/d","com/mojang/minecraft/level","0"
"rotA","rotA","d","F","F","Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"speed","speed","c","F","F","Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"textureManager","textureManager","v","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"timeOffset","timeOffset","b","F","F","Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"zombieModel","zombieModel","u","Lcom/mojang/minecraft/character/ZombieModel;","Lcom/mojang/minecraft/d/c;","Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"rot","rot","a","F","F","Zombie","com/mojang/minecraft/d/a","com/mojang/minecraft/character","0"
"p","p","m","I","I","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"hasTexture","hasTexture","k","Z","Z","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"hasColor","hasColor","j","Z","Z","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"array","array","c","[F","[F","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"vertices","vertices","d","I","I","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"noColor","noColor","n","Z","Z","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"tesselator","tesselator","a","Lcom/mojang/minecraft/renderer/Tesselator;","Lcom/mojang/minecraft/b/b;","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"r","r","g","F","F","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"v","v","f","F","F","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"length","length","l","I","I","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"b","b","i","F","F","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"buffer","buffer","b","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"g","g","h","F","F","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"u","u","e","F","F","Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"textureManager","textureManager","b","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","ParticleEngine","com/mojang/minecraft/c/a","com/mojang/minecraft/particle","0"
"particles","particles","a","Ljava/util/List;","Ljava/util/List;","ParticleEngine","com/mojang/minecraft/c/a","com/mojang/minecraft/particle","0"
"dirty","dirty","n","Z","Z","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"aabb","aabb","a","Lcom/mojang/minecraft/phys/AABB;","Lcom/mojang/minecraft/f/a;","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"x1","x1","h","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y0","y0","f","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"level","level","d","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"z1","z1","j","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"totalTime","totalTime","q","J","J","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"z","z","m","F","F","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"lists","lists","o","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"x","x","k","F","F","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"visible","visible","b","Z","Z","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"updates","updates","c","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"z0","z0","g","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"x0","x0","e","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y1","y1","i","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y","y","l","F","F","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"t","t","p","Lcom/mojang/minecraft/renderer/Tesselator;","Lcom/mojang/minecraft/b/b;","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"totalUpdates","totalUpdates","r","I","I","Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"y1","y1","e","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"z1","z1","f","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"epsilon","epsilon","g","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"x0","x0","a","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"y0","y0","b","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"z0","z0","c","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"x1","x1","d","F","F","AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"surroundLists","surroundLists","c","I","I","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"level","level","a","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"textureManager","textureManager","i","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunkY","chunkY","g","I","I","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunkX","chunkX","f","I","I","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"drawDistance","drawDistance","d","I","I","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunkZ","chunkZ","h","I","I","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"Z","Z","l","F","F","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"Y","Y","k","F","F","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"X","X","j","F","F","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"chunks","chunks","b","[Lcom/mojang/minecraft/level/Chunk;","[Lcom/mojang/minecraft/a/c;","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"sortedChunks","sortedChunks","e","[Lcom/mojang/minecraft/level/Chunk;","[Lcom/mojang/minecraft/a/c;","LevelRenderer","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"leg1","leg1","f","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"leg0","leg0","e","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"arm1","arm1","d","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"arm0","arm0","c","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"body","body","b","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"head","head","a","Lcom/mojang/minecraft/character/Cube;","Lcom/mojang/minecraft/d/b;","ZombieModel","com/mojang/minecraft/d/c","com/mojang/minecraft/character","0"
"thePlayer","thePlayer","a","Lcom/mojang/minecraft/Player;","Lcom/mojang/minecraft/d;","DistanceSorter","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"charWidths","charWidths","a","[I","[I","Font","com/mojang/minecraft/e/a","com/mojang/minecraft/gui","0"
"fontTexture","fontTexture","b","I","I","Font","com/mojang/minecraft/e/a","com/mojang/minecraft/gui","0"
"compiled","compiled","k","Z","Z","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"polygons","polygons","e","[Lcom/mojang/minecraft/character/Polygon;","[Lcom/mojang/minecraft/d/d;","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"vertices","vertices","d","[Lcom/mojang/minecraft/character/Vertex;","[Lcom/mojang/minecraft/d/e;","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"textureOffsetY","textureOffsetY","g","I","I","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"list","list","l","I","I","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"y","y","i","F","F","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"x","x","h","F","F","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"z","z","j","F","F","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"xRot","xRot","a","F","F","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"textureOffsetX","textureOffsetX","f","I","I","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"zRot","zRot","c","F","F","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"yRot","yRot","b","F","F","Cube","com/mojang/minecraft/d/b","com/mojang/minecraft/character","0"
"pos","pos","a","Lcom/mojang/minecraft/character/Vec3;","Lcom/mojang/minecraft/d/f;","Vertex","com/mojang/minecraft/d/e","com/mojang/minecraft/character","0"
"u","u","b","F","F","Vertex","com/mojang/minecraft/d/e","com/mojang/minecraft/character","0"
"v","v","c","F","F","Vertex","com/mojang/minecraft/d/e","com/mojang/minecraft/character","0"
"lightDepths","lightDepths","i","[I","[I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"depth","depth","c","I","I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"height","height","b","I","I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"width","width","a","I","I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"unprocessed","unprocessed","h","I","I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"randValue","randValue","g","I","I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"coords","coords","k","[I","[I","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"blocks","blocks","d","[B","[B","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"levelListeners","levelListeners","e","Ljava/util/ArrayList;","Ljava/util/ArrayList;","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"minecraft","minecraft","j","Lcom/mojang/minecraft/Minecraft;","Lcom/mojang/minecraft/c;","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"random","random","f","Ljava/util/Random;","Ljava/util/Random;","Level","com/mojang/minecraft/a/g","com/mojang/minecraft/level","0"
"vertices","vertices","a","[Lcom/mojang/minecraft/character/Vertex;","[Lcom/mojang/minecraft/d/e;","Polygon","com/mojang/minecraft/d/d","com/mojang/minecraft/character","0"
"collisionBoxHeight","collisionBoxHeight","t","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"yd","yd","l","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"yaw","yaw","n","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"x","x","h","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"z","z","j","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"yo","yo","f","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"collisionBoxWidth","collisionBoxWidth","b","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"removed","removed","r","Z","Z","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"heightOffset","heightOffset","s","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"boundingBox","boundingBox","p","Lcom/mojang/minecraft/phys/AABB;","Lcom/mojang/minecraft/f/a;","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"pitch","pitch","o","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"xd","xd","k","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"zd","zd","m","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"zo","zo","g","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"y","y","i","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"xo","xo","e","F","F","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"level","level","a","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"onGround","onGround","q","Z","Z","Entity","com/mojang/minecraft/f","com/mojang/minecraft","0"
"y","y","b","I","I","HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"x","x","a","I","I","HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"f","f","d","I","I","HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"z","z","c","I","I","HitResult","com/mojang/minecraft/e","com/mojang/minecraft","0"
"x","x","a","F","F","Vec3","com/mojang/minecraft/d/f","com/mojang/minecraft/character","0"
"y","y","b","F","F","Vec3","com/mojang/minecraft/d/f","com/mojang/minecraft/character","0"
"z","z","c","F","F","Vec3","com/mojang/minecraft/d/f","com/mojang/minecraft/character","0"
"font","font","t","Lcom/mojang/minecraft/gui/Font;","Lcom/mojang/minecraft/e/a;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"running","running","e","Z","Z","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"cursor","cursor","q","Lorg/lwjgl/input/Cursor;","Lorg/lwjgl/input/Cursor;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"textureManager","textureManager","s","Lcom/mojang/minecraft/renderer/Textures;","Lcom/mojang/minecraft/b/a;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"yMouseAxis","yMouseAxis","r","I","I","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"appletMode","appletMode","c","Z","Z","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"fogColor0","fogColor0","g","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"levelRenderer","levelRenderer","k","Lcom/mojang/minecraft/level/LevelRenderer;","Lcom/mojang/minecraft/a/f;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"level","level","j","Lcom/mojang/minecraft/level/Level;","Lcom/mojang/minecraft/a/g;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"particleEngine","particleEngine","n","Lcom/mojang/minecraft/particle/ParticleEngine;","Lcom/mojang/minecraft/c/a;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"selectBuffer","selectBuffer","y","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"height","height","b","I","I","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"entities","entities","o","Ljava/util/ArrayList;","Ljava/util/ArrayList;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"timer","timer","i","Lcom/mojang/minecraft/Timer;","Lcom/mojang/minecraft/a;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"pause","pause","d","Z","Z","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"lb","lb","A","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"editMode","editMode","u","I","I","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"thePlayer","thePlayer","l","Lcom/mojang/minecraft/Player;","Lcom/mojang/minecraft/d;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"fullscreen","fullscreen","f","Z","Z","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"fogColor1","fogColor1","h","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"paintTexture","paintTexture","m","I","I","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"hitResult","hitResult","z","Lcom/mojang/minecraft/HitResult;","Lcom/mojang/minecraft/e;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"mouseGrabbed","mouseGrabbed","w","Z","Z","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"viewportBuffer","viewportBuffer","x","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"parent","parent","p","Ljava/awt/Canvas;","Ljava/awt/Canvas;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"fpsString","fpsString","v","Ljava/lang/String;","Ljava/lang/String;","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"width","width","a","I","I","Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"applet","applet","a","Lcom/mojang/minecraft/MinecraftApplet;","Lcom/mojang/minecraft/MinecraftApplet;","CanvasMinecraftApplet","com/mojang/minecraft/b","com/mojang/minecraft","0"
"timeScale","timeScale","e","F","F","Timer","com/mojang/minecraft/a","com/mojang/minecraft","0"
"a","a","d","F","F","Timer","com/mojang/minecraft/a","com/mojang/minecraft","0"
"lastTime","lastTime","b","J","J","Timer","com/mojang/minecraft/a","com/mojang/minecraft","0"
"ticksPerSecond","ticksPerSecond","a","F","F","Timer","com/mojang/minecraft/a","com/mojang/minecraft","0"
"ticks","ticks","c","I","I","Timer","com/mojang/minecraft/a","com/mojang/minecraft","0"
"passedTime","passedTime","f","F","F","Timer","com/mojang/minecraft/a","com/mojang/minecraft","0"
